officialProductId,brand,manufacturer,name,manufacturerRef,manufacturerRefs,variants,variantCount,categoryPath,summary,description,imageUrls,imageCount,kzEvidence,status,sourcePageUrl
87,LaTus,Private Enterprise «Latus»,Latefil System kit,1501,1501 | 1502,Latefil / colour А2:А3:А3.5=1501 | Latefil / colour А2:А3:В1=1502,2,Dental restorative materials,Universal nanohybrid self cure composite. Use for all type of fine cosmetic restorations in dentistry. Rediopaque. Keep in 1m distance from hot devices and open flame.,"Universal microhybrid self cure composite Universal microhybrid self cure composite use for all type of fine cosmetic restorations in dentistry. Rediopaque. Keep in 1m distance from hot devices and open flame. Composition and main characteristic Latefil material belongs to the group of nanohybrid paste-paste composites. It is completed with two pastes: catalyst and main, the composition of the polymer base and fillers in both pastes is identical and close to the composition of the light-cured paste Latelux . But the main paste additionally contains fine pigments that allow to obtain the desired shade of the filling after mixing both Latefil pastes in a 1: 1 ratio. Material radiopaque. Package: 3 х 4 g base paste in 3 colours 3 х 4 g catalyst paste 2 х 3 g bond 2,8 х 2 g etching gel 10 brush tips tips holder 50 matrix strips shades scale 3 canulas 5 spatulas mixing pad flask attachment holder REF 1501 Latefil / colour А2:А3:А3.5/ REF 1502 Latefil / colour А2:А3:В1/ Instruction for use",https://www.latus.com.ua/components/com_jshopping/files/img_products/full_latefill_syst.png | https://www.latus.com.ua/components/com_jshopping/files/img_products/full_009.jpg | https://www.latus.com.ua/components/com_jshopping/files/img_products/full_0091.jpg,3,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,OFFICIAL_PRODUCT_IDENTITY_READY_KZ_SKU_REVIEW_REQUIRED,https://www.latus.com.ua/en/products/dental-restorative-materials/latefil-syst.html
85,LaTus,Private Enterprise «Latus»,THERAFIL-10,0706,0706 | 0707,"THERAFIL-10, colour А2=0706 | THERAFIL-10, colour А3=0707",2,Dental restorative materials,"Self cure composite. Use for all type of restorations in dentistry. Keep at least 1 m away from heating appliances in closed, cool place, protected from rain and direct sunlight.","Self cure composite. Use for all type of restorations in dentistry. Keep at least 1 m away from heating appliances in closed, cool place, protected from rain and direct sunlight. Composition and main characteristic THERAFIL-10 is a composite material chemical curing type liquid-powder prepared as a paste immediately before use. Formulation of THERAFIL-10 - powder-liquid material allows to prepare material any consistency, depending on the kind of the work: from enough liquid to highly filled. Use not hard ways of mixing can get a paste of material with minimum content of air inclusions. Working time of THERAFIL-10 at temperature (+18...+23°C) is 2 - 4 min. The duration of curing of the seal at oral cavity(+30...+32 °C) 1,5-4 minutes after placing the material in a filling tooth. Seals from THERAFIL-10 characterized reduced shrinkage stress, high hardily and durability, optimal clarity, color stability. Package: 30 g powder 17 g liquid 15 g etching liquid 3 brushes mixing pad measure spoon REF 0706 THERAFIL-10, colour А2 REF 0707 THERAFIL-10, colour А3 Instruction for use",https://www.latus.com.ua/components/com_jshopping/files/img_products/full_therafil_10_R1.jpg | https://www.latus.com.ua/components/com_jshopping/files/img_products/full_therafil_10_R11.jpg,2,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,OFFICIAL_PRODUCT_IDENTITY_READY_KZ_SKU_REVIEW_REQUIRED,https://www.latus.com.ua/en/products/dental-restorative-materials/therafil10.html
90,LaTus,Private Enterprise «Latus»,THERAFIL-31 Additional package,1711,1711 | 1712 | 1713 | 1714 | 1715 | 1716,"THERAFIL-31 , colour А1=1711 | THERAFIL-31 , colour А2=1712 | THERAFIL-31 , colour А3=1713 | THERAFIL-31 , colour А3.5=1714 | THERAFIL-31 , colour В2=1715 | THERAFIL-31 , colour UD=1716",6,Dental restorative materials,"Light cure restorative composite. Use for filling of carious cavities of I and II class and the opaque layer of all cavities, restore the anatomical shape of the crown parts of teeth in therapeutic dentistry.","Light cure restorative composite Use for filling of carious cavities of I and II class and the opaque layer of all cavities, restore the anatomical shape of the crown parts of teeth i n therapeutic dentistry . Composition and main characteristic THERAFIL-31 highly filled microhybrid composite hardening by visible light with a wavelength of 400-500 nm. Depth of curing of THERAFIL-31 by expose of illumination lamp 75Wt during 40 seconds is 4-6 mm. Seals from THERAFIL-31 have low shrinkage stress, high hardness and durability, optimal transparency, good color stability. Package: 5 g paste in a syringe REF 1711 THERAFIL-31 , colour А1 REF 1712 THERAFIL-31 , colour А2 REF 1713 THERAFIL-31 , colour А3 REF 1714 THERAFIL-31 , colour А3.5 REF 1715 THERAFIL-31 , colour В2 REF 1716 THERAFIL-31 , colour UD Instruction for use",https://www.latus.com.ua/components/com_jshopping/files/img_products/full_therafil_31_dop_r2_01.jpg | https://www.latus.com.ua/components/com_jshopping/files/img_products/full_therafil_31_dop_r2_011.jpg,2,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,OFFICIAL_PRODUCT_IDENTITY_READY_KZ_SKU_REVIEW_REQUIRED,https://www.latus.com.ua/en/products/dental-restorative-materials/therafil-31-dop.html
101,LaTus,Private Enterprise «Latus»,Reoliner-LC,2201,2201 | 2202,"Reoliner-LC (2,2 g) paste Reoliner-LC in a syringe 5 canulas=2201 | Reoliner-LC (5,0 g)=2202",2,Dental liners,Light cure base liner. Use as isolating and dempfing base liner under composites in dentistry restorations.,"Light cure base liner. Use as isolating and dempfing base liner under composites in dentistry restorations. Composition and main characteristic Light cure base liner. Available in natural light brown without identification on the Vita scale. Depth of curing when exposed to light with a wavelength of 400-500 nm to 3 mm. Due to the special selection of components of the oligoether acrylate binder, the material has a high index to the pulp of the tooth, good adhesion to the dentin and elasticity. Package: paste Reoliner-LC in a syringe 3 canulas REF 2201 Reoliner-LC (2,2 g) paste Reoliner-LC in a syringe 5 canulas REF 2202 Reoliner-LC (5,0 g) Instruction for use",https://www.latus.com.ua/components/com_jshopping/files/img_products/full_reolainer_lc_2_R1.jpg | https://www.latus.com.ua/components/com_jshopping/files/img_products/full_reolainer_lc_5_R1.jpg,2,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,OFFICIAL_PRODUCT_IDENTITY_READY_KZ_SKU_REVIEW_REQUIRED,https://www.latus.com.ua/en/products/dental-liners/reoliner-lc.html
102,LaTus,Private Enterprise «Latus»,Calcisole,2111,2111,Calcisole=2111,1,Dental liners,Hydroxide calcium regeneration paste. Use as base liner at deep caries treatment for the pulp protection from bacterial & chemical influence in dentistry restorations.,"Hydroxide calcium regeneration paste Use as base liner at deep caries treatment for the pulp protection from bacterial & chemical influence in dentistry restorations. Composition and main characteristic Calcisole is a white paste which contain: paste-former, calcium hydroxide, fluoride releasing filler, barium sulfate. Thanks to contained in the paste calcium hydroxide it supports for long time high alkaline reaction (to pH 12), stimulate regenerative processes in tissues of the tooth and has antimicrobial action. Evolved for long time fluoride give high anticaries effect. The paste has radiopacity. Package: 4 g paste Calcisole in a syringe 3 canulas REF 2111 Calcisole Instruction for use",https://www.latus.com.ua/components/com_jshopping/files/img_products/full_calcisol_R1.jpg | https://www.latus.com.ua/components/com_jshopping/files/img_products/full_calcisol_R11.jpg,2,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,OFFICIAL_PRODUCT_IDENTITY_READY_KZ_SKU_REVIEW_REQUIRED,https://www.latus.com.ua/en/products/dental-liners/calcisole.html
100,LaTus,Private Enterprise «Latus»,Replex-LC,2101,2101,REF 2101=2101,1,Dental liners,"Light cure calcium hydroxide liner. Use at the deep caries treatment for protection of the pulp from bacterial, chemical, termal and mechanical influence in dentistry restorations.","Light cure calcium hydroxide liner Use at the deep caries treatment for protection of the pulp from bacterial, chemical, termal and mechanical influence in dentistry restorations. Composition and main characteristic It is a ready-to-use fluid paste containing 38% by weight of calcium hydroxide. Cement has the ability to long-term maintenance of a high alkaline reaction (up to pH = 12), stimulates regeneration processes in the tissues of the tooth, and has a strong antimicrobial effect. The depth of curing when exposed to light with a wavelength of 400-500 nm for 40 s is 2 - 2.5 mm.",https://www.latus.com.ua/components/com_jshopping/files/img_products/full_replex_lc_R1.jpg | https://www.latus.com.ua/components/com_jshopping/files/img_products/full_replex_lc_R11.jpg,2,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,OFFICIAL_PRODUCT_IDENTITY_READY_KZ_SKU_REVIEW_REQUIRED,https://www.latus.com.ua/en/products/dental-liners/replex-lc.html
103,LaTus,Private Enterprise «Latus»,Ionolat-BL,2001,2001,Ionolat-BL=2001,1,Dental liners,"Glass ionomer luting cement. Use for restorative composite and amalgam liner, for desiduous teeth (I and II classes) in filling dentistry.","Glass ionomer luting cement. Use for restorative composite and amalgam liner, for desiduous teeth (I and II classes) in filling dentistry. Composition and main characteristic Ionolat-BL cement powder is chemically reactive fluorine-containing glass. Ionolat-BL fluid for cement mixing is an aqueous solution of polyacrylic acid with additives of activity regulators. To clean the surfaces from contaminants and to provide adhesion, Ionolat-BL conditioner, prepared on the basis of polyacrylic acid, is used. The working time of cement is 1.5-2 minutes (at room temperature 18-23 ° C), the hardening time of the filling after placing the material in the tooth is 4-5 minutes. Prolonged release of fluoride ions provides a high anti-caries and antibacterial effect. Cement is radiopaque. Package: 20 g powder Ionolat-BL 15 g liquid Ionolat-BL 10 g conditioner Ionolat-BL mixing pad measurer REF 2001 Ionolat-BL Instruction for use",https://www.latus.com.ua/components/com_jshopping/files/img_products/full_ionolat_BL_R1.jpg | https://www.latus.com.ua/components/com_jshopping/files/img_products/full_ionolat_BL_R11.jpg,2,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,OFFICIAL_PRODUCT_IDENTITY_READY_KZ_SKU_REVIEW_REQUIRED,https://www.latus.com.ua/en/products/dental-liners/ionolat-bl.html
99,LaTus,Private Enterprise «Latus»,Replex-SC,2701,2701,Replex-SC=2701,1,Dental liners,"Hydroxide calcium self cure cement liner. Use for conservative dentistry at treatment of deep caries for pulp protecting from bacterial, chemical, thermal and mechanical influences.","Hydroxide calcium self cure cement liner Use for conservative dentistry at treatment of deep caries for pulp protecting from bacterial, chemical, thermal and mechanical influences. Composition and main characteristic Replex-SC consists of a base and a catalyst paste of a flowable consistency. It is prepared immediately before use. The main paste is colored white and contains 50% of calcium hydroxide, the catalyst paste is colored beige. The working time for mixing the main and catalyst pastes in a ratio of 1:1 by volume (at a room temperature of 18-23 °C) is at least 90 seconds. Duration of hardening in the oral cavity - no more than 5 minutes. Cement has the ability to long-term maintenance of a high alkaline reaction (up to pH = 12), stimulates regeneration processes in the tissues of the tooth, and has a strong antimicrobial effect. Package: 4 g base paste Replex-SC in a syringe 4 g catalyst paste in a syringe mixing pad REF 2701 Replex-SC Instruction for use",https://www.latus.com.ua/components/com_jshopping/files/img_products/full_replex_sc_R2.jpg | https://www.latus.com.ua/components/com_jshopping/files/img_products/full_replex_sc_R21.jpg,2,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,OFFICIAL_PRODUCT_IDENTITY_READY_KZ_SKU_REVIEW_REQUIRED,https://www.latus.com.ua/en/products/dental-liners/replex-sc.html
106,LaTus,Private Enterprise «Latus»,Resodont,2708,2708,Resodont=2708,1,Endodontic filling materials,Cement resorcinol-formalin. Use for the root canal filling after pulp extirpation and periodontal treatment in dentistry.,"Cement resorcinol-formalin Use for the root canal filling after pulp extirpation and periodontal treatment in dentistry. Composition and main characteristic Resodont is a resorcinol-formalin chemical curing type material powder-liquid. The kit includes a powder, liquid №1 and t liquid №2. By mixing all the components formed the paste is, retaining the plasticity within 2 hours and hardening within 24 hours. The cured material has a disinfectant and antiseptic properties, radiopaque. Note: Not recommended to use the cement for filling the canals of front tooth, because it is possible coloration of crown part of the tooth. Package: 40 g powder Resodont 12 ml liquid №1 12 ml liquid №2 mixing pad measuring tank REF 2708 Resodont Instruction for use",https://www.latus.com.ua/components/com_jshopping/files/img_products/full_rezodont_R1.jpg | https://www.latus.com.ua/components/com_jshopping/files/img_products/full_rezodont_R11.jpg,2,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,OFFICIAL_PRODUCT_IDENTITY_READY_KZ_SKU_REVIEW_REQUIRED,https://www.latus.com.ua/en/products/endodontic-filling-materials/resodont.html
259,LaTus,Private Enterprise «Latus»,Cresolat,2812,2812,Cresolat=2812,1,Endodontic filling materials,Antiseptic liquid for root canal. Use for antiseptic treatment of root canals and cavities.,Antiseptic liquid for root canal Use for antiseptic treatment of root canals and cavities. Main characteristic Cresolat is a liquid that easily penetrates even into poorly passable root canals. Non-irritating Cresolat allows you to get close to the pulp or apex without the risk of causing a strong reaction. Package: 10 ml of liquid Cresolat cap with pipette REF 2812 Cresolat Instruction for use,https://www.latus.com.ua/components/com_jshopping/files/img_products/full_cresolat_3kl2.jpg | https://www.latus.com.ua/components/com_jshopping/files/img_products/full_cresolat_3kl_R1.jpg,2,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,OFFICIAL_PRODUCT_IDENTITY_READY_KZ_SKU_REVIEW_REQUIRED,https://www.latus.com.ua/en/products/endodontic-filling-materials/cresolat.html
