localId,brand,name,manufacturerRef,category,status,sourcePageUrl,sourceImageUrl,summary
264,Тор ВМ,"Клинья фиксирующие деревянные, 1.080",1.080,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/wedges/item-264,https://nordstom.kz/userfiles/item/264/fullimage1.jpg,2-х типов. 100 шт.
265,Тор ВМ,"Клинья фиксирующие деревянные, 1.083",1.083,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/wedges/item-265,https://nordstom.kz/userfiles/item/265/fullimage1.jpg,4-х типов. 200 шт.
266,Тор ВМ,"Клинья фиксирующие деревянные, 1.085",1.085,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/wedges/item-266,https://nordstom.kz/userfiles/item/266/fullimage1.jpg,6-ти типов. 400 шт.
267,Тор ВМ,"Клинья фиксирующие деревянные, 1.182",1.182,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/wedges/item-267,https://nordstom.kz/userfiles/item/267/fullimage1.jpg,"тонкие, короткие. 100 шт."
268,Тор ВМ,"Клинья фиксирующие пластиковые, 1.840",1.840,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/wedges/item-268,https://nordstom.kz/userfiles/item/268/fullimage1.jpg,"несветопрозрачные, 80 шт."
269,Тор ВМ,"Набор фиксаторов кольцевых ""Эластик"", 1.808",1.808,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/wedges/item-269,https://nordstom.kz/userfiles/item/269/fullimage1.jpg,40 шт.
270,Тор ВМ,"Фиксаторы кольцевые ""Эластик"", 1.801",1.801,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/wedges/item-270,https://nordstom.kz/userfiles/item/270/fullimage1.jpg,"толщина 2,5 мм 10 шт."
271,Тор ВМ,"Фиксаторы кольцевые ""Эластик"", 1.802",1.802,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/wedges/item-271,https://nordstom.kz/userfiles/item/271/fullimage1.jpg,"толщина 2,0 мм 10 шт."
272,Тор ВМ,"Клинья фиксирующие пластиковые, 1.811",1.811,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/wedges/item-272,https://nordstom.kz/userfiles/item/272/fullimage1.jpg,"светопрозрачные, тонкие, 40 шт."
273,Тор ВМ,"Насадки силиконовые, 1.861",1.861,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/matrices/item-273,https://nordstom.kz/userfiles/item/273/fullimage1.jpg,Отверстия в насадках предназначены для ножек кольца или фиксатора.
274,Тор ВМ,"Насадки силиконовые, 1.866",1.866,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/matrices/item-274,https://nordstom.kz/userfiles/item/274/fullimage1.jpg,40 шт. Носик насадок № 1.866 укорочен с целью освобождения рабочего пространства возле контактного пункта.
275,Тор ВМ,"Матрицедержатели трубчатые ""Трубки-насадки"", 1.862",1.862,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/matrices/item-275,https://nordstom.kz/userfiles/item/275/fullimage1.jpg,
276,Тор ВМ,Набор матрицедержателей пружинных - колец фиксирующих 1.399,1.399,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/matrices/item-276,https://nordstom.kz/userfiles/item/276/fullimage1.jpg,"Различная высота ножек кольца (h = 4, 5 и 6 мм) позволяет проводить реставрацию на 2-х контактных пунктах одного зуба."
277,Тор ВМ,"Матрицедержатель пружинный - кольцо фиксирующее, 1.099/5",1.099/5,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/matrices/item-277,https://nordstom.kz/userfiles/item/277/fullimage1.jpg,стандартное - высота ножки 5 мм
278,Тор ВМ,"Кольцо ""Д"", 1.166",1.166,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/matrices/item-278,https://nordstom.kz/userfiles/item/278/fullimage1.jpg,Вогнутые внутрь ножки Д-кольца эффективны при восстановлении дефекта на дистальной поверхности
279,Тор ВМ,"Кольцо ""M"", 1.177",1.177,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/matrices/item-279,https://nordstom.kz/userfiles/item/279/fullimage1.jpg,Выгнутые наружу ножки М-кольца эффективны при восстановлении дефекта на медиальной поверхности.
280,Тор ВМ,"Кольцо, 1.199",1.199,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/matrices/item-280,https://nordstom.kz/userfiles/item/280/fullimage1.jpg,Кольца с плоскими ножками (плоские кольца) рекомендуются при значительных разрушениях в области контактного пункта.
281,Тор ВМ,"Матрицы металлические секционные 25 шт, 1.098",1.098,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/matrices/item-281,https://nordstom.kz/userfiles/item/281/fullimage1.jpg,
282,Тор ВМ,"Матрицы металлические контурные с фиксирующим устройством для премоляров, 1.542",1.542,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/matrices/item-282,https://nordstom.kz/userfiles/item/282/fullimage1.jpg,"Выпускаются толщиной 35 мкм, 10 шт. форма 2, билатеральная"
283,Тор ВМ,"Матрицы лавсановые в рулоне, 1.243",1.243,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/matrices/item-283,https://nordstom.kz/userfiles/item/283/fullimage1.jpg,"Выпускаются толщиной 50 мкм, квадратная упаковка, ширина 10 мм. длина 10 м."
284,Тор ВМ,"Матрицы лавсановые в рулоне (квадратная упаковка с режущей пластиной), 1.245",1.245,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/matrices/item-284,https://nordstom.kz/userfiles/item/284/fullimage1.jpg,"Выпускаются толщиной 50 мкм, ширина 10 мм. длина 10 м."
285,Тор ВМ,"Матрицы лавсановые в рулоне, 1.242",1.242,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/matrices/item-285,https://nordstom.kz/userfiles/item/285/fullimage1.jpg,"Выпускаются толщиной 50 мкм, квадратная упаковка, ширина 8 мм. длина 10 м."
286,Тор ВМ,"Матрицы лавсановые в рулоне, 1.244",1.244,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/matrices/item-286,https://nordstom.kz/userfiles/item/286/fullimage1.jpg,"Выпускаются толщиной 50 мкм, квадратная упаковка с режущей пластиной, ширина 8 мм. длина 10 м."
287,Тор ВМ,"Матрицы ""колпачки"" для моляров и премоляров, 1.911",1.911,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/matrices/item-287,https://nordstom.kz/userfiles/item/287/fullimage1.jpg,64 шт.
288,Тор ВМ,"Матрицы ""колпачки"" для фронтальных зубов, 1.910",1.910,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/matrices/item-288,https://nordstom.kz/userfiles/item/288/fullimage1.jpg,64 шт.
289,Тор ВМ,"Матрицы двойные для передних зубов, 1.523",1.523,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/matrices/item-289,https://nordstom.kz/userfiles/item/289/fullimage1.jpg,12 шт
290,Тор ВМ,"Матрицы металлические замковые. Универсальный набор, 1.330",1.330,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/matrices/item-290,https://nordstom.kz/userfiles/item/290/fullimage1.jpg,"Толщиной 50 мкм, 36 шт"
291,Тор ВМ,"Матрицы металлические замковые, 1.310",1.310,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/matrices/item-291,https://nordstom.kz/userfiles/item/291/fullimage1.jpg,"Выпускаются толщиной 35 и 50 мкм, 18 шт."
292,Тор ВМ,"Матрицы металлические плоские с замковым фиксирующим устройством малые, 1.301(3)",,therapy,MODEL_PRESENT_REFERENCE_REVIEW_REQUIRED,https://nordstom.kz/catalog/therapy/matrices-and-wedges/matrices/item-292,https://nordstom.kz/userfiles/item/292/fullimage1.jpg,"Толщиной 35 мкм, форма 3 - с увеличенным поддесневым выступом, 12 шт"
293,Тор ВМ,"Матрицы металлические плоские с замковым фиксирующим устройством средние, 1.302(1), 1.302(3)",,therapy,MODEL_PRESENT_REFERENCE_REVIEW_REQUIRED,https://nordstom.kz/catalog/therapy/matrices-and-wedges/matrices/item-293,https://nordstom.kz/userfiles/item/293/fullimage1.jpg,Толщиной 35 мкм
294,Тор ВМ,"Матрицы металлические контурные с замковым фиксирующим устройством большие, 1.313 (1), 1.313(3)",,therapy,MODEL_PRESENT_REFERENCE_REVIEW_REQUIRED,https://nordstom.kz/catalog/therapy/matrices-and-wedges/matrices/item-294,https://nordstom.kz/userfiles/item/294/fullimage1.jpg,"Толщиной 35 и 50 мкм, 12 шт"
296,Тор ВМ,"Матрицы металлические контурные с замковым фиксирующим устройством средние, 1.312",1.312,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/matrices/item-296,https://nordstom.kz/userfiles/item/296/fullimage1.jpg,12 шт
297,Тор ВМ,"Матрицы металлические контурные с фиксирующим устройством для моляров, 1.552",1.552,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/matrices/item-297,https://nordstom.kz/userfiles/item/297/fullimage1.jpg,"Толщиной 35 мкм, 10 шт, форма 2, билатеральная"
298,Тор ВМ,"Матрицы для передних зубов, 1.888",1.888,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/matrices/item-298,https://nordstom.kz/userfiles/item/298/fullimage1.jpg,30 шт.
299,Тор ВМ,"Полоски контурные для передних зубов, 1.388",1.388,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/matrices/item-299,https://nordstom.kz/userfiles/item/299/fullimage1.jpg,большие 12 шт.
300,Тор ВМ,"Полоски контурные для передних зубов, 1.387",1.387,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/matrices/item-300,https://nordstom.kz/userfiles/item/300/fullimage1.jpg,средние 12 шт.
301,Тор ВМ,"Матрицы кольцевые, 1.597",1.597,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/matrices/item-301,https://nordstom.kz/userfiles/item/301/fullimage1.jpg,высота 7 мм 6 шт
302,Тор ВМ,"Матрицы лепестковые, 1.338",1.338,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/matrices/item-302,https://nordstom.kz/userfiles/item/302/fullimage1.jpg,18 шт
303,Тор ВМ,"Матрицы лепестковые малые с выступом, 1.351(1)",,therapy,MODEL_PRESENT_REFERENCE_REVIEW_REQUIRED,https://nordstom.kz/catalog/therapy/matrices-and-wedges/matrices/item-303,https://nordstom.kz/userfiles/item/303/fullimage1.jpg,"4,5 мм 12 шт."
304,Тор ВМ,"Матрицы лепестковые средние с выступом, 1.352(1)",,therapy,MODEL_PRESENT_REFERENCE_REVIEW_REQUIRED,https://nordstom.kz/catalog/therapy/matrices-and-wedges/matrices/item-304,https://nordstom.kz/userfiles/item/304/fullimage1.jpg,"5,5 мм 12 шт."
305,Тор ВМ,"Полоски сепарационные, 1.382",1.382,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/grinding-strips/item-305,https://nordstom.kz/userfiles/item/305/fullimage1.jpg,
306,Тор ВМ,"Матрицы металлические в рулоне, 1.392",1.392,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/matrices/item-306,https://nordstom.kz/userfiles/item/306/fullimage1.jpg,Выпускаются толщиной 50 и 35 мкм.
307,Тор ВМ,"Матрицы металлические в рулоне, 1.393",1.393,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/matrices/item-307,https://nordstom.kz/userfiles/item/307/fullimage1.jpg,Выпускаются толщиной 50 и 35 мкм.
308,Тор ВМ,"Матрицы металлические перфорированные, 1.331",1.331,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/matrices/item-308,https://nordstom.kz/userfiles/item/308/fullimage1.jpg,"Выпускаются толщиной 50 мкм, 12 шт"
309,Тор ВМ,"Матрицы металлические секционные большие с выступом, 1.0974",1.0974,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/matrices/item-309,https://nordstom.kz/userfiles/item/309/fullimage1.jpg,"Выпускаются 2-х типов: • твердые 50 мкм, • твердые 35 мкм, 10 шт"
310,Тор ВМ,"Матрицы металлические секционные большие, 1.0973",1.0973,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/matrices/item-310,https://nordstom.kz/userfiles/item/310/fullimage1.jpg,"Выпускаются 2-х типов: • твердые 50 мкм, • твердые 35 мкм, 10 шт"
311,Тор ВМ,"Матрицы металлические секционные малые с выступом, 1.0971",1.0971,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/matrices/item-311,https://nordstom.kz/userfiles/item/311/fullimage1.jpg,"Выпускаются 2-х типов: • твердые 50 мкм, • твердые 35 мкм, 10шт"
312,Тор ВМ,"Матрицы металлические секционные малые, 1.0972",1.0972,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/matrices/item-312,https://nordstom.kz/userfiles/item/312/fullimage1.jpg,"Выпускаются 2-х типов: • твердые 50 мкм, • твердые 35 мкм, 10 шт"
313,Тор ВМ,"Матрицы металлические секционные средние с выступом, 1.0975",1.0975,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/matrices/item-313,https://nordstom.kz/userfiles/item/313/fullimage1.jpg,"Выпускаются 2-х типов: • твердые 50 мкм, • твердые 35 мкм, 10 шт"
314,Тор ВМ,"Матрицы металлические секционные средние, 1.0976",1.0976,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/matrices/item-314,https://nordstom.kz/userfiles/item/314/fullimage1.jpg,"Выпускаются 2-х типов: • твердые 50 мкм, • твердые 35 мкм, 10 шт"
315,Тор ВМ,"Матрицы металлические секционные, 1.198",1.198,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/matrices/item-315,https://nordstom.kz/userfiles/item/315/fullimage1.jpg,"30 шт, толщина 35 мкм"
316,Тор ВМ,"Матрицы металлические секционные, 1.098",1.098,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/matrices/item-316,https://nordstom.kz/userfiles/item/316/fullimage1.jpg,"25 шт, толщина, 50 мкм"
317,Тор ВМ,"Матрицы металлические секционные, 1.298",1.298,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/matrices/item-317,https://nordstom.kz/userfiles/item/317/fullimage1.jpg,"твердые 50 мкм, 50 шт"
318,Тор ВМ,"Матрицы металлические секционные, 1.097",,therapy,MODEL_PRESENT_REFERENCE_REVIEW_REQUIRED,https://nordstom.kz/catalog/therapy/matrices-and-wedges/matrices/item-318,https://nordstom.kz/userfiles/item/318/fullimage1.jpg,"твердые 50 мкм, 15 шт"
319,Тор ВМ,Набор полосок сепарационных с держателем и ключом 1.370,1.370,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/grinding-strips/item-319,https://nordstom.kz/userfiles/item/319/fullimage1.jpg,
320,Тор ВМ,Полоски сепарационные среднезернистые 1.385М1,1.385М1,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/grinding-strips/item-320,https://nordstom.kz/userfiles/item/320/fullimage1.jpg,тип 1 толщина 100 мкм 12 шт.
321,Тор ВМ,Полоски сепарационные зубчатые 1.384 (1),,therapy,MODEL_PRESENT_REFERENCE_REVIEW_REQUIRED,https://nordstom.kz/catalog/therapy/matrices-and-wedges/grinding-strips/item-321,https://nordstom.kz/userfiles/item/321/fullimage1.jpg,"тип 1, 12 шт"
322,Тор ВМ,Полоски алмазные крупнозернистые 1.150,1.150,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/grinding-strips/item-322,https://nordstom.kz/userfiles/item/322/fullimage1.jpg,ширина 4 мм 5 шт.
323,Тор ВМ,Полоски алмазные среднезернистые 1.151,1.151,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/grinding-strips/item-323,https://nordstom.kz/userfiles/item/323/fullimage1.jpg,ширина 4 мм 5 шт.
324,Тор ВМ,Полоски шлифовальные 1.055,1.055,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/grinding-strips/item-324,https://nordstom.kz/userfiles/item/324/fullimage1.jpg,"ширина 4 мм, 75 шт."
325,Тор ВМ,Полоски шлифовальные 1.053,1.053,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/grinding-strips/item-325,https://nordstom.kz/userfiles/item/325/fullimage1.jpg,"ширина 4 мм, 50 шт"
326,Тор ВМ,Пластины для удаления зубного камня 1.386,1.386,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/grinding-strips/item-326,https://nordstom.kz/userfiles/item/326/fullimage1.jpg,12 шт.
327,Тор ВМ,Ретрактор для укладки нити малый 1.016S,1.016S,instuments,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/instuments/item-327,https://nordstom.kz/userfiles/item/327/fullimage1.jpg,
328,Тор ВМ,Симметричные клампы 0/00/1,0/00/1,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/clamps/item-328,https://nordstom.kz/userfiles/item/328/fullimage1.jpg,
329,Тор ВМ,"Клампы ""Левый-Правый"" 12А/13А",12А/13А,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/clamps/item-329,https://nordstom.kz/userfiles/item/329/fullimage1.jpg,
330,Тор ВМ,Клампы Левый-Правый 138/139,138/139,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/clamps/item-330,https://nordstom.kz/userfiles/item/330/fullimage1.jpg,
331,Тор ВМ,Симметричные клампы 14/14А,14/14А,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/clamps/item-331,https://nordstom.kz/userfiles/item/331/fullimage1.jpg,
332,Тор ВМ,Симметричные клампы 2/W2,2/W2,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/clamps/item-332,https://nordstom.kz/userfiles/item/332/fullimage1.jpg,
333,Тор ВМ,Симметричные клампы 201/202,201/202,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/clamps/item-333,https://nordstom.kz/userfiles/item/333/fullimage1.jpg,
334,Тор ВМ,Клампы для передних зубов 210/212,210/212,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/clamps/item-334,https://nordstom.kz/userfiles/item/334/fullimage1.jpg,
335,Тор ВМ,"Клампы ""Левый-Правый"", 22/23",22/23,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/clamps/item-335,https://nordstom.kz/userfiles/item/335/fullimage1.jpg,
336,Тор ВМ,"Клампы ""Правый-Левый"" 24/25",24/25,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/clamps/item-336,https://nordstom.kz/userfiles/item/336/fullimage1.jpg,
337,Тор ВМ,Симметричные клампы 2A/W2A,2A/W2A,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/clamps/item-337,https://nordstom.kz/userfiles/item/337/fullimage1.jpg,
338,Тор ВМ,Симметричные клампы W8A/8/8A,W8A/8/8A,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/clamps/item-338,https://nordstom.kz/userfiles/item/338/fullimage1.jpg,
339,Тор ВМ,Симметричные клампы 7/W3/W7,7/W3/W7,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/clamps/item-339,https://nordstom.kz/userfiles/item/339/fullimage1.jpg,
340,Тор ВМ,Клампы Брикера (ретракторы десневого края) В2/В3,В2/В3,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/clamps/item-340,https://nordstom.kz/userfiles/item/340/fullimage1.jpg,
341,Тор ВМ,Клампы Брикера (ретракторы десневого края) В1,В1,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/clamps/item-341,https://nordstom.kz/userfiles/item/341/fullimage1.jpg,для моляров нижней челюсти
342,Тор ВМ,Клампы Брикера (ретракторы десневого края) В4/В4-М,В4/В4-М,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/clamps/item-342,https://nordstom.kz/userfiles/item/342/fullimage1.jpg,для резцов и клыков
343,Тор ВМ,Клампы Брикера (ретракторы десневого края) В5/В6,В5/В6,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/clamps/item-343,https://nordstom.kz/userfiles/item/343/fullimage1.jpg,
344,Тор ВМ,Матрицедержатель пружинный - Фиксатор замыкающий малый 1.003,1.003,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/matrices/item-344,https://nordstom.kz/userfiles/item/344/fullimage1.jpg,
345,Тор ВМ,Матрицедержатель пружинный - Фиксатор замыкающий большой 1.005,1.005,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/matrices/item-345,https://nordstom.kz/userfiles/item/345/fullimage1.jpg,
346,Тор ВМ,"Щипцы для установки пружинных держателей - колец, 1.099-1",1.099-1,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/matrices/item-346,https://nordstom.kz/userfiles/item/346/fullimage1.jpg,
347,Тор ВМ,"Щипцы для установки пружинных держателей - колец, с ограничителем, 1.099-2",1.099-2,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/matrices/item-347,https://nordstom.kz/userfiles/item/347/fullimage1.jpg,Щипцы изготовлены из высококачественной стали. Щипцы удобно фиксируются в ладони и надежно удерживают в растянутом состоянии любое кольцо.
348,Тор ВМ,Клампы для передних зубов 9/W9,9/W9,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/clamps/item-348,https://nordstom.kz/userfiles/item/348/fullimage1.jpg,
349,Тор ВМ,Набор клампов 3.014,3.014,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/clamps/item-349,https://nordstom.kz/userfiles/item/349/fullimage1.jpg,10 шт
350,Тор ВМ,Держатель полосок сепарационных 1.369,1.369,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/grinding-strips/item-350,https://nordstom.kz/userfiles/item/350/fullimage1.jpg,
351,Тор ВМ,Матрицы металлические секционные средние с выступом 1.975,1.975,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/matrices/item-351,https://nordstom.kz/userfiles/item/351/fullimage1.jpg,"50 шт, твердые 35 мкм"
352,Тор ВМ,Матрицы металлические секционные средние 1.976,1.976,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/matrices/item-352,https://nordstom.kz/userfiles/item/352/fullimage1.jpg,"50 шт, твердые 35 мкм"
353,Тор ВМ,Матрицы металлические секционные малые с выступом 1.971,1.971,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/matrices/item-353,https://nordstom.kz/userfiles/item/353/fullimage1.jpg,"50 шт, твердые 35 мкм"
354,Тор ВМ,Матрицы металлические секционные большие с выступом 1.974,1.974,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/matrices/item-354,https://nordstom.kz/userfiles/item/354/fullimage1.jpg,"50 шт, твердые 35 мкм"
355,Тор ВМ,Матрицы металлические секционные малые 1.972,1.972,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/matrices/item-355,https://nordstom.kz/userfiles/item/355/fullimage1.jpg,"50 шт, твердые 35 мкм"
230,Целит,Эндовит,,endodontics,REFERENCE_REQUIRED,https://nordstom.kz/catalog/endodontics/root-canal-filling/item-230,https://nordstom.kz/userfiles/item/230/fullimage1.jpg,"Материал стоматологический, пломбировочный, цинк-оксидэвгенольный, рентгеноконтрастный, для пломбирования корневых каналов зубов"
231,Целит,Гипс зуботехнический α rock тип 3 голубой,,dental-materials,REFERENCE_REQUIRED,https://nordstom.kz/catalog/dental-materials/dental-gypsum/item-231,https://nordstom.kz/userfiles/item/231/fullimage1.jpg,"Гипс высокопрочный, 5 кг"
232,Целит,Гипс зуботехнический α rock тип 4 бежевый,,dental-materials,REFERENCE_REQUIRED,https://nordstom.kz/catalog/dental-materials/dental-gypsum/item-232,https://nordstom.kz/userfiles/item/232/fullimage1.jpg,"Гипс высокопрочный, 3 кг"
233,Целит,"Гипс зуботехнический α rock тип 4, бежевый",,dental-materials,REFERENCE_REQUIRED,https://nordstom.kz/catalog/dental-materials/dental-gypsum/item-233,https://nordstom.kz/userfiles/item/233/fullimage1.jpg,Гипс высокопрочный 3 кг
234,Целит,"Гипс зуботехнический α rock тип 3, голубой",,dental-materials,REFERENCE_REQUIRED,https://nordstom.kz/catalog/dental-materials/dental-gypsum/item-234,https://nordstom.kz/userfiles/item/234/fullimage1.jpg,"Гипс высокопрочный, 3 кг пакет"
235,Целит,Изолак Гипс-Пластмасса,,dental-materials,REFERENCE_REQUIRED,https://nordstom.kz/catalog/dental-materials/modeling/auxiliary-tools-for-modeling/item-235,https://nordstom.kz/userfiles/item/235/fullimage1.jpg,"Лак разделительный, зуботехнический"
236,Целит,Кависил,,therapy,REFERENCE_REQUIRED,https://nordstom.kz/catalog/therapy/temporary-filling-materials/item-236,https://nordstom.kz/userfiles/item/236/fullimage1.jpg,"Цемент, цинк-сульфатный материал, пломбировочный, временный, безэвгенольный"
