officialProductId,brand,manufacturer,name,manufacturerRef,manufacturerRefs,variantCount,categoryPath,sourceImageUrl,imageCount,kzEvidence,status,sourcePageUrl,referenceReviewNote
LM-DENTAL-LM-ARTE-POSTERIOR-SET,LM Dental,LM-Instruments Oy,LM-Arte™ Posterior Set,6844,6844,1,LM Dental / handinstrumentation / restoration / lm arte esthetic restoration,https://lm-dental.com/wp-content/uploads/2023/04/LM-Arte-Posterior-Set-6844ES.png,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/handinstrumentation/restoration/lm-arte-esthetic-restoration/lm-arte-posterior-set/,
LM-DENTAL-LM-ARTE-REPLICA-ANTERIOR,LM Dental,LM-Instruments Oy,LM-Arte™ Replica Anterior,451-452,451-452,1,LM Dental / handinstrumentation / restoration / lm arte esthetic restoration,https://lm-dental.com/wp-content/uploads/2025/01/LMArte_Replica_Anterior_451-452ES_Front-1.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/handinstrumentation/restoration/lm-arte-esthetic-restoration/lm-arte-replica-anterior/,
LM-DENTAL-LM-ARTE-REPLICA-POSTERIOR,LM Dental,LM-Instruments Oy,LM-Arte™ Replica Posterior,448-449,448-449,1,LM Dental / handinstrumentation / restoration / lm arte esthetic restoration,https://lm-dental.com/wp-content/uploads/2023/05/LM-Arte-Repplica-Posterior-448-449-ES-2.png,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/handinstrumentation/restoration/lm-arte-esthetic-restoration/lm-arte-replica-posterior/,
LM-DENTAL-LM-ARTE-SET,LM Dental,LM-Instruments Oy,LM-Arte™ Set,6840,6840,1,LM Dental / handinstrumentation / restoration / lm arte esthetic restoration,https://lm-dental.com/wp-content/uploads/2022/11/LM-Arte-Set-6840ES.png,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/handinstrumentation/restoration/lm-arte-esthetic-restoration/lm-arte-set/,
LM-DENTAL-LM-ARTE-SOLO-ANTERIOR,LM Dental,LM-Instruments Oy,LM-Arte™ Solo Anterior,431-433,431-433,1,LM Dental / handinstrumentation / restoration / lm arte esthetic restoration,https://lm-dental.com/wp-content/uploads/2022/11/LM-Arte-Solo-Anterior-LM431-433-ES-1.png,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/handinstrumentation/restoration/lm-arte-esthetic-restoration/lm-arte-solo-anterior/,
LM-DENTAL-LM-ARTE-SOLO-POSTERIOR,LM Dental,LM-Instruments Oy,LM-Arte™ Solo Posterior,434-438,434-438,1,LM Dental / handinstrumentation / restoration / lm arte esthetic restoration,https://lm-dental.com/wp-content/uploads/2022/11/LM-Arte-Solo-Posterior-LM434-438-ES-1.png,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/handinstrumentation/restoration/lm-arte-esthetic-restoration/lm-arte-solo-posterior/,
LM-DENTAL-LM-COMPOSET,LM Dental,LM-Instruments Oy,LM-CompoSet,6657,6657,1,LM Dental / handinstrumentation / restoration / restorative instrument sets,https://lm-dental.com/wp-content/uploads/2022/11/LM-Composet-6657ES.png,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/handinstrumentation/restoration/restorative-instrument-sets/lm-composet/,
LM-DENTAL-LM-ERGOGRIP-FOCUS-LED,LM Dental,LM-Instruments Oy,LM-ErgoGrip™ Focus LED,10099,10099,1,LM Dental / ultrasonics and air polishing / ultrasonic and air polishing spare parts / lm ergogrips,https://lm-dental.com/wp-content/uploads/2023/06/LM-ErgoGrip-FocusLED_blue_10099A.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/ultrasonics-and-air-polishing/ultrasonic-and-air-polishing-spare-parts/lm-ergogrips/lm-ergogrip-focus-led/,
LM-DENTAL-LM-ERGOGRIP-FOCUS-LED-VET,LM Dental,LM-Instruments Oy,LM-ErgoGrip™ Focus LED VET,10099BVET,10099BVET,1,LM Dental / veterinary products / veterinary ultrasonics / ultrasonic accessories,https://lm-dental.com/wp-content/uploads/2017/01/LM-ErgoGrip-Focus-LED_10099bVETjpg.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/veterinary-products/veterinary-ultrasonics/ultrasonic-accessories/lm-ergogrip-focus-led-vet/,
LM-DENTAL-LM-ERGOGRIP-ULTRA,LM Dental,LM-Instruments Oy,LM-ErgoGrip™ Ultra,10095,10095,1,LM Dental / ultrasonics and air polishing / ultrasonic and air polishing spare parts / lm ergogrips,https://lm-dental.com/wp-content/uploads/2023/06/LM-ErgoGrip_Ultra_blue_10095B.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/ultrasonics-and-air-polishing/ultrasonic-and-air-polishing-spare-parts/lm-ergogrips/lm-ergogrip-ultra/,
LM-DENTAL-LM-ERGOGRIP-ULTRA-VET,LM Dental,LM-Instruments Oy,LM-ErgoGrip™ Ultra VET,10095BVET,10095BVET,1,LM Dental / veterinary products / veterinary ultrasonics / ultrasonic accessories,https://lm-dental.com/wp-content/uploads/2017/01/LM-ErgoGrip-Ultra-LED_10095bVET.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/veterinary-products/veterinary-ultrasonics/ultrasonic-accessories/lm-ergogrip-ultra-vet/,
LM-DENTAL-LM-ERGOHOLD-3,LM Dental,LM-Instruments Oy,LM-ErgoHold 3,,,1,LM Dental / handinstrumentation / periodontics / others periodontics,https://lm-dental.com/wp-content/uploads/2022/10/LMErgohold3_Front-scaled.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,MANUFACTURER_REFERENCE_REQUIRED,https://lm-dental.com/products/handinstrumentation/periodontics/others-periodontics/lm-ergohold-3/,
LM-DENTAL-LM-ERGOSINGLE-MIRROR-HANDLE,LM Dental,LM-Instruments Oy,LM-ErgoSingle™ Mirror Handle 25,,,1,LM Dental / handinstrumentation / diagnostics / mirror handles,https://lm-dental.com/wp-content/uploads/2023/05/Mirror-Handle-M-2.5-25ESI-2-grey.png,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/handinstrumentation/diagnostics/mirror-handles/lm-ergosingle-mirror-handle/,Official page displays non-unique SKU 25; exact order reference requires manual review.
LM-DENTAL-LM-ERGOSINGLE-MIRROR-HANDLE-28,LM Dental,LM-Instruments Oy,LM-ErgoSingle™ Mirror Handle 28,,,1,LM Dental / handinstrumentation / diagnostics / mirror handles,https://lm-dental.com/wp-content/uploads/2023/05/Mirror-Handle-M-2.5-25ESI-2-blue.png,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/handinstrumentation/diagnostics/mirror-handles/lm-ergosingle-mirror-handle-28/,Official page displays non-unique SKU 28; exact order reference requires manual review.
LM-DENTAL-LM-FINGO,LM Dental,LM-Instruments Oy,LM-Fingo™ sharpness test stick,8602/8606,8602/8606,1,LM Dental / care and handling / sharpening,https://lm-dental.com/wp-content/uploads/2025/08/LM-Fingo_on-finger-scaled.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/care-and-handling/sharpening/lm-fingo/,
LM-DENTAL-LM-GENGIVA-GINGIVAL-RETRACTING-KIT,LM Dental,LM-Instruments Oy,LM-Gengiva™ gingival retracting kit,7556KES,7556KES,1,LM Dental / handinstrumentation / restoration / lm arte esthetic restoration,https://lm-dental.com/wp-content/uploads/2023/03/LM_-Gengiva-Kit_7556K-ES_web.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/handinstrumentation/restoration/lm-arte-esthetic-restoration/lm-gengiva-gingival-retracting-kit/,
LM-DENTAL-LM-LIFTOUT-C3,LM Dental,LM-Instruments Oy,LM-LiftOut™ C3,,,1,LM Dental / handinstrumentation / extraction / luxating instruments,https://lm-dental.com/wp-content/uploads/2017/01/LM-LiftOut-C3_1.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,MANUFACTURER_REFERENCE_REQUIRED,https://lm-dental.com/products/handinstrumentation/extraction/luxating-instruments/lm-liftout-c3/,
LM-DENTAL-LM-LIFTOUT-C4,LM Dental,LM-Instruments Oy,LM-LiftOut™ C4,,,1,LM Dental / handinstrumentation / extraction / luxating instruments,https://lm-dental.com/wp-content/uploads/2017/01/LM-LiftOut-C4_1.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,MANUFACTURER_REFERENCE_REQUIRED,https://lm-dental.com/products/handinstrumentation/extraction/luxating-instruments/lm-liftout-c4/,
LM-DENTAL-LM-LIFTOUT-C5,LM Dental,LM-Instruments Oy,LM-LiftOut™ C5,,,1,LM Dental / handinstrumentation / extraction / luxating instruments,https://lm-dental.com/wp-content/uploads/2017/01/LM-LiftOut-C5_1.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,MANUFACTURER_REFERENCE_REQUIRED,https://lm-dental.com/products/handinstrumentation/extraction/luxating-instruments/lm-liftout-c5/,
LM-DENTAL-LM-LIFTOUT-S2,LM Dental,LM-Instruments Oy,LM-LiftOut™ S2,,,1,LM Dental / handinstrumentation / extraction / luxating instruments,https://lm-dental.com/wp-content/uploads/2017/01/LM-LiftOut-S2_1.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,MANUFACTURER_REFERENCE_REQUIRED,https://lm-dental.com/products/handinstrumentation/extraction/luxating-instruments/lm-liftout-s2/,
LM-DENTAL-LM-LIFTOUT-S3,LM Dental,LM-Instruments Oy,LM-LiftOut™ S3,,,1,LM Dental / handinstrumentation / extraction / luxating instruments,https://lm-dental.com/wp-content/uploads/2022/11/LM-LiftOut-S3_1.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,MANUFACTURER_REFERENCE_REQUIRED,https://lm-dental.com/products/handinstrumentation/extraction/luxating-instruments/lm-liftout-s3/,
LM-DENTAL-LM-LIFTOUT-S4,LM Dental,LM-Instruments Oy,LM-LiftOut™ S4,,,1,LM Dental / handinstrumentation / extraction / luxating instruments,https://lm-dental.com/wp-content/uploads/2017/01/LM-LiftOut-S4_1.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,MANUFACTURER_REFERENCE_REQUIRED,https://lm-dental.com/products/handinstrumentation/extraction/luxating-instruments/lm-liftout-s4/,
LM-DENTAL-LM-LIFTOUT-S5,LM Dental,LM-Instruments Oy,LM-LiftOut™ S5,,,1,LM Dental / handinstrumentation / extraction / luxating instruments,https://lm-dental.com/wp-content/uploads/2022/11/LM-LiftOut-S5_1.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,MANUFACTURER_REFERENCE_REQUIRED,https://lm-dental.com/products/handinstrumentation/extraction/luxating-instruments/lm-liftout-s5/,
LM-DENTAL-LM-MULTIHOLDER-INTROKIT,LM Dental,LM-Instruments Oy,LM-MultiHolder™ IntroKit,7555K,7555K,1,LM Dental / handinstrumentation / restoration / lm multiholder instruments,https://lm-dental.com/wp-content/uploads/2017/01/LM_MultiHolder-IntroKit_7555K-ES_web-1-scaled.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/handinstrumentation/restoration/lm-multiholder-instruments/lm-multiholder-introkit/,
LM-DENTAL-LM-MULTIHOLDER-PK-I,LM Dental,LM-Instruments Oy,LM-MultiHolder™ PK I,750-756,750-756,1,LM Dental / handinstrumentation / restoration / lm multiholder instruments,https://lm-dental.com/wp-content/uploads/2022/08/lm-multiholder-pk-1-lm-750-756-es-1.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/handinstrumentation/restoration/lm-multiholder-instruments/lm-multiholder-pk-i/,
LM-DENTAL-LM-MULTIHOLDER-PK-II,LM Dental,LM-Instruments Oy,LM-MultiHolder™ PK II,752-754,752-754,1,LM Dental / handinstrumentation / restoration / lm multiholder instruments,https://lm-dental.com/wp-content/uploads/2022/08/lm-multiholder-pk-ii-lm-752-754-es-1.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/handinstrumentation/restoration/lm-multiholder-instruments/lm-multiholder-pk-ii/,
LM-DENTAL-LM-MULTIHOLDER-PK-III,LM Dental,LM-Instruments Oy,LM-MultiHolder™ PK III,752-756,752-756,1,LM Dental / handinstrumentation / restoration / lm multiholder instruments,https://lm-dental.com/wp-content/uploads/2022/08/lm-multiholder-pk-iii-lm-752-756-es-2.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/handinstrumentation/restoration/lm-multiholder-instruments/lm-multiholder-pk-iii/,
LM-DENTAL-LM-CERVICAL-MATRICES,LM Dental,LM-Instruments Oy,LM-MultiHolder™ working ends: Cervical Matrices,,,1,LM Dental / handinstrumentation / restoration / lm multiholder instruments,https://lm-dental.com/wp-content/uploads/2023/05/LM-Cervical-Matrices_productimage-1.png,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,MANUFACTURER_REFERENCE_REQUIRED,https://lm-dental.com/products/handinstrumentation/restoration/lm-multiholder-instruments/lm-cervical-matrices/,
LM-DENTAL-LM-CONTACT-FORMERS,LM Dental,LM-Instruments Oy,LM-MultiHolder™ working ends: Contact Formers,,,1,LM Dental / handinstrumentation / restoration / lm multiholder instruments,https://lm-dental.com/wp-content/uploads/2023/05/LM-Contact-Formers_productimage-2.png,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,MANUFACTURER_REFERENCE_REQUIRED,https://lm-dental.com/products/handinstrumentation/restoration/lm-multiholder-instruments/lm-contact-formers/,
LM-DENTAL-LM-GINGIVAL-RETRACTORS,LM Dental,LM-Instruments Oy,LM-MultiHolder™ working ends: Gingival Retractors,,,1,LM Dental / handinstrumentation / restoration / lm multiholder instruments,https://lm-dental.com/wp-content/uploads/2023/05/LM-Gingival-Retractors_productimage-1.png,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,MANUFACTURER_REFERENCE_REQUIRED,https://lm-dental.com/products/handinstrumentation/restoration/lm-multiholder-instruments/lm-gingival-retractors/,
LM-DENTAL-LM-MULTILEVER,LM Dental,LM-Instruments Oy,LM-MultiLever™,7550,7550,1,LM Dental / handinstrumentation / restoration / lm multiholder instruments,https://lm-dental.com/wp-content/uploads/2023/05/LM_MultiLever_7550_-1-scaled.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/handinstrumentation/restoration/lm-multiholder-instruments/lm-multilever/,
LM-DENTAL-LM-PERIOKIT,LM Dental,LM-Instruments Oy,LM-PerioKit,6842ES,6842ES,1,LM Dental / handinstrumentation / periodontics / periodontal instrument sets,https://lm-dental.com/wp-content/uploads/2017/03/LM-PerioKit-6842ES.png,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/handinstrumentation/periodontics/periodontal-instrument-sets/lm-periokit/,
LM-DENTAL-LM-PERIOSET-1-2,LM Dental,LM-Instruments Oy,LM-PerioSet 1,6652,6652,1,LM Dental / handinstrumentation / periodontics / periodontal instrument sets,https://lm-dental.com/wp-content/uploads/2022/11/LM-Perioset-1-6652ES.png,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/handinstrumentation/periodontics/periodontal-instrument-sets/lm-perioset-1-2/,
LM-DENTAL-LM-PERIOSET-2,LM Dental,LM-Instruments Oy,LM-PerioSet 2,6682,6682,1,LM Dental / handinstrumentation / periodontics / periodontal instrument sets,https://lm-dental.com/wp-content/uploads/2017/08/LM-Perioset-2-6682ES.png,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/handinstrumentation/periodontics/periodontal-instrument-sets/lm-perioset-2/,
LM-DENTAL-LM-PROPOWER-COMBILED,LM Dental,LM-Instruments Oy,LM-ProPower™ CombiLED,10075,10075,1,LM Dental / ultrasonics and air polishing / ultrasonic devices 2,https://lm-dental.com/wp-content/uploads/2023/04/CombiLED-table-top-device-1000x1000-1.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/ultrasonics-and-air-polishing/ultrasonic-devices-2/lm-propower-combiled/,
LM-DENTAL-LM-PROPOWER-IN-DENTAL-UNIT,LM Dental,LM-Instruments Oy,LM-ProPower™ ultrasonic scalers in dental unit,,,1,LM Dental / ultrasonics and air polishing / ultrasonic devices 2,https://lm-dental.com/wp-content/uploads/2023/04/CombiLED-built-in-1000x1000-1.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,MANUFACTURER_REFERENCE_REQUIRED,https://lm-dental.com/products/ultrasonics-and-air-polishing/ultrasonic-devices-2/lm-propower-in-dental-unit/,
LM-DENTAL-LM-RONDOPLUS,LM Dental,LM-Instruments Oy,LM-RondoPlus™ sharpening machine,8600,8600,1,LM Dental / care and handling / sharpening,https://lm-dental.com/wp-content/uploads/2017/01/rondo-machine.png,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/care-and-handling/sharpening/lm-rondoplus/,
LM-DENTAL-LM-ROOTOUT,LM Dental,LM-Instruments Oy,LM-RootOut™,812210,812210,1,LM Dental / handinstrumentation / extraction / root tip instruments,https://lm-dental.com/wp-content/uploads/2023/01/LM-RootOut-S1.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/handinstrumentation/extraction/root-tip-instruments/lm-rootout/,
LM-DENTAL-LM-SERVOMAX-BURENDOFILE-CASE,LM Dental,LM-Instruments Oy,LM-ServoMax™ bur/endofile case,6450,6450,1,LM Dental / care and handling / tray organizers and modules / lm servomax modules,https://lm-dental.com/wp-content/uploads/2023/02/LM-ServoMax_bur_endofile_case_6450.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/care-and-handling/tray-organizers-and-modules/lm-servomax-modules/lm-servomax-burendofile-case/,
LM-DENTAL-LM-SERVOMAX-FOAM,LM Dental,LM-Instruments Oy,LM-ServoMax™ foam,6435,6435,1,LM Dental / care and handling / tray organizers and modules / lm servomax tray and accessories,https://lm-dental.com/wp-content/uploads/2017/01/No-image-available.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/care-and-handling/tray-organizers-and-modules/lm-servomax-tray-and-accessories/lm-servomax-foam/,
LM-DENTAL-LM-SERVOMAX-INSTRUMENT-RACK,LM Dental,LM-Instruments Oy,LM-ServoMax™ instrument rack,6471 (black),6471 (black),1,LM Dental / care and handling / tray organizers and modules / lm servomax modules,https://lm-dental.com/wp-content/uploads/2023/02/LM-ServoMax_instrument-rack_6473.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/care-and-handling/tray-organizers-and-modules/lm-servomax-modules/lm-servomax-instrument-rack/,
LM-DENTAL-LM-SERVOMAX-METAL-CLIPS,LM Dental,LM-Instruments Oy,LM-ServoMax™ metal clips,6415,6415,1,LM Dental / care and handling / tray organizers and modules / lm servomax tray and accessories,https://lm-dental.com/wp-content/uploads/2023/02/LM-ServoMax_metal-clips_6415.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/care-and-handling/tray-organizers-and-modules/lm-servomax-tray-and-accessories/lm-servomax-metal-clips/,
LM-DENTAL-LM-SERVOMAX-RESTAURATIONENDO-CASE,LM Dental,LM-Instruments Oy,LM-ServoMax™ restauration/endo case,6430,6430,1,LM Dental / care and handling / tray organizers and modules / lm servomax modules,https://lm-dental.com/wp-content/uploads/2023/02/LM-ServoMax-restoration_endocase_6430.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/care-and-handling/tray-organizers-and-modules/lm-servomax-modules/lm-servomax-restaurationendo-case/,
LM-DENTAL-LM-SERVOMAX-STANDARD-CASE,LM Dental,LM-Instruments Oy,LM-ServoMax™ standard case,6420,6420,1,LM Dental / care and handling / tray organizers and modules / lm servomax modules,https://lm-dental.com/wp-content/uploads/2023/02/LM-ServoMax_standard_case_6420.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/care-and-handling/tray-organizers-and-modules/lm-servomax-modules/lm-servomax-standard-case/,
LM-DENTAL-LM-SERVOMAX-SYRINGE-HOLDER,LM Dental,LM-Instruments Oy,LM-ServoMax™ syringe holder,6495,6495,1,LM Dental / care and handling / tray organizers and modules / lm servomax modules,https://lm-dental.com/wp-content/uploads/2023/02/LM-ServoMax_syringeholder_6495.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/care-and-handling/tray-organizers-and-modules/lm-servomax-modules/lm-servomax-syringe-holder/,
